carrier_code,flight_number,tail_number,destination_airport,scheduled_elapsed_time_(minutes),actual_elapsed_time_(minutes),departure_delay_(minutes),taxi-out_time_(minutes),date_mm/dd/yyyy,actual_departure_time,scheduled_departure_time,wheels-off_time,DepDel15
AA,1630,N162AA,DFW,150,142,51,23,2019-05-16,2019-05-16 17:15:00,2019-05-16 16:24:00,2019-05-16 17:38:00,1
AA,1691,N970AN,ORD,150,143,38,18,2019-05-16,2019-05-16 18:16:00,2019-05-16 17:38:00,2019-05-16 18:34:00,1
AA,1991,N945UW,PHL,141,117,50,11,2019-05-16,2019-05-16 18:38:00,2019-05-16 17:48:00,2019-05-16 18:49:00,1
AA,2778,N926NN,DFW,146,140,31,22,2019-05-16,2019-05-16 10:31:00,2019-05-16 10:00:00,2019-05-16 10:53:00,1
AA,603,N958UW,PHL,131,157,236,51,2019-05-17,2019-05-17 18:50:00,2019-05-17 14:54:00,2019-05-17 19:41:00,1
AA,1309,N976AN,DFW,144,121,15,14,2019-05-17,2019-05-17 14:30:00,2019-05-17 14:15:00,2019-05-17 14:44:00,1
AA,1618,N9029F,MIA,126,118,67,27,2019-05-17,2019-05-17 20:58:00,2019-05-17 19:51:00,2019-05-17 21:25:00,1
AA,1630,N930AU,DFW,150,161,37,40,2019-05-17,2019-05-17 17:01:00,2019-05-17 16:24:00,2019-05-17 17:41:00,1
AA,1662,N956UW,LGA,141,161,42,47,2019-05-17,2019-05-17 20:46:00,2019-05-17 20:04:00,2019-05-17 21:33:00,1
AA,1980,N957UW,PHL,125,123,129,15,2019-05-17,2019-05-17 13:25:00,2019-05-17 11:16:00,2019-05-17 13:40:00,1
AA,1991,N967UW,PHL,141,121,160,14,2019-05-17,2019-05-17 20:28:00,2019-05-17 17:48:00,2019-05-17 20:42:00,1
AA,2099,N969NN,DFW,151,130,30,15,2019-05-17,2019-05-17 20:21:00,2019-05-17 19:51:00,2019-05-17 20:36:00,1
AA,2552,N9016,MIA,128,107,24,14,2019-05-17,2019-05-17 18:51:00,2019-05-17 18:27:00,2019-05-17 19:05:00,1
AA,738,N899NN,DFW,140,376,339,134,2019-05-18,2019-05-18 18:19:00,2019-05-18 12:40:00,2019-05-18 20:33:00,1
AA,1309,N846NN,DFW,144,389,241,113,2019-05-18,2019-05-18 18:16:00,2019-05-18 14:15:00,2019-05-18 20:09:00,1
AA,1409,N986NN,LAX,303,305,35,18,2019-05-18,2019-05-18 19:16:00,2019-05-18 18:41:00,2019-05-18 19:34:00,1
AA,1691,N829AW,ORD,150,137,89,15,2019-05-18,2019-05-18 19:07:00,2019-05-18 17:38:00,2019-05-18 19:22:00,1
AA,2099,N903AN,DFW,151,290,17,63,2019-05-18,2019-05-18 19:56:00,2019-05-18 19:39:00,2019-05-18 20:59:00,1
AA,2770,N988AL,DFW,143,131,39,14,2019-05-18,2019-05-18 06:44:00,2019-05-18 06:05:00,2019-05-18 06:58:00,1
AA,738,N906AN,DFW,140,133,26,17,2019-05-19,2019-05-19 13:06:00,2019-05-19 12:40:00,2019-05-19 13:23:00,1
AA,799,N835AW,CLT,85,87,32,21,2019-05-19,2019-05-19 09:03:00,2019-05-19 08:31:00,2019-05-19 09:24:00,1
AA,1151,N960NN,MIA,111,125,193,16,2019-05-19,2019-05-19 08:55:00,2019-05-19 05:42:00,2019-05-19 09:11:00,1
AA,1630,N903AA,DFW,150,151,34,15,2019-05-19,2019-05-19 16:58:00,2019-05-19 16:24:00,2019-05-19 17:13:00,1
AA,1662,N949UW,LGA,141,140,30,24,2019-05-19,2019-05-19 20:34:00,2019-05-19 20:04:00,2019-05-19 20:58:00,1
AA,1691,N880NN,ORD,150,194,52,52,2019-05-19,2019-05-19 18:30:00,2019-05-19 17:38:00,2019-05-19 19:22:00,1
AA,1980,N963UW,PHL,125,141,162,34,2019-05-19,2019-05-19 13:58:00,2019-05-19 11:16:00,2019-05-19 14:32:00,1
AA,2244,N945UW,LGA,140,154,47,40,2019-05-19,2019-05-19 16:10:00,2019-05-19 15:23:00,2019-05-19 16:50:00,1
AA,2328,N907AA,LAX,304,327,53,22,2019-05-19,2019-05-19 07:48:00,2019-05-19 06:55:00,2019-05-19 08:10:00,1
AA,242,N901AN,DFW,150,145,35,19,2019-05-20,2019-05-20 18:54:00,2019-05-20 18:19:00,2019-05-20 19:13:00,1
AA,834,N910AN,ORD,132,108,43,16,2019-05-20,2019-05-20 06:51:00,2019-05-20 06:08:00,2019-05-20 07:07:00,1
AA,1662,N945UW,LGA,141,129,40,16,2019-05-20,2019-05-20 20:44:00,2019-05-20 20:04:00,2019-05-20 21:00:00,1
AA,738,N880NN,DFW,140,164,67,38,2019-05-21,2019-05-21 13:47:00,2019-05-21 12:40:00,2019-05-21 14:25:00,1
AA,1177,N9025B,MIA,118,108,16,14,2019-05-21,2019-05-21 07:09:00,2019-05-21 06:53:00,2019-05-21 07:23:00,1
AA,1309,N342PM,DFW,144,157,251,15,2019-05-21,2019-05-21 18:26:00,2019-05-21 14:15:00,2019-05-21 18:41:00,1
AA,1567,N145AN,DFW,147,190,62,31,2019-05-21,2019-05-21 09:02:00,2019-05-21 08:00:00,2019-05-21 09:33:00,1
AA,1662,N967UW,LGA,141,124,18,19,2019-05-21,2019-05-21 20:22:00,2019-05-21 20:04:00,2019-05-21 20:41:00,1
AA,2244,N947UW,LGA,140,136,65,29,2019-05-21,2019-05-21 16:28:00,2019-05-21 15:23:00,2019-05-21 16:57:00,1
AA,2619,N944AN,DFW,146,157,86,15,2019-05-21,2019-05-21 10:31:00,2019-05-21 09:05:00,2019-05-21 10:46:00,1
AA,2737,N143AN,LAX,294,306,37,17,2019-05-21,2019-05-21 11:57:00,2019-05-21 11:20:00,2019-05-21 12:14:00,1
AA,2778,N901AN,DFW,146,194,40,31,2019-05-21,2019-05-21 10:40:00,2019-05-21 10:00:00,2019-05-21 11:11:00,1
AA,2828,N901AA,MIA,118,112,27,21,2019-05-21,2019-05-21 12:59:00,2019-05-21 12:32:00,2019-05-21 13:20:00,1
AA,1618,N897NN,MIA,126,114,27,23,2019-05-22,2019-05-22 20:18:00,2019-05-22 19:51:00,2019-05-22 20:41:00,1
AA,1691,N894NN,ORD,150,107,26,12,2019-05-22,2019-05-22 18:04:00,2019-05-22 17:38:00,2019-05-22 18:16:00,1
AA,2244,N947UW,LGA,140,136,63,23,2019-05-22,2019-05-22 16:26:00,2019-05-22 15:23:00,2019-05-22 16:49:00,1
AA,242,N928AN,DFW,150,122,32,13,2019-05-23,2019-05-23 18:51:00,2019-05-23 18:19:00,2019-05-23 19:04:00,1
AA,738,N879NN,DFW,140,127,41,18,2019-05-23,2019-05-23 13:21:00,2019-05-23 12:40:00,2019-05-23 13:39:00,1
AA,1177,N12028,MIA,118,105,15,14,2019-05-23,2019-05-23 07:08:00,2019-05-23 06:53:00,2019-05-23 07:22:00,1
AA,1567,N987AM,DFW,147,155,16,34,2019-05-23,2019-05-23 08:16:00,2019-05-23 08:00:00,2019-05-23 08:50:00,1
AA,1618,N9006,MIA,126,111,32,19,2019-05-23,2019-05-23 20:23:00,2019-05-23 19:51:00,2019-05-23 20:42:00,1
AA,1630,N980AN,DFW,150,143,19,28,2019-05-23,2019-05-23 16:43:00,2019-05-23 16:24:00,2019-05-23 17:11:00,1
AA,1662,N946UW,LGA,141,122,183,11,2019-05-23,2019-05-23 23:07:00,2019-05-23 20:04:00,2019-05-23 23:18:00,1
AA,1677,N953NN,CLT,77,92,173,31,2019-05-23,2019-05-23 15:21:00,2019-05-23 12:28:00,2019-05-23 15:52:00,1
AA,2328,N137AA,LAX,304,292,19,17,2019-05-23,2019-05-23 07:14:00,2019-05-23 06:55:00,2019-05-23 07:31:00,1
AA,2828,N12028,MIA,118,121,22,13,2019-05-23,2019-05-23 12:54:00,2019-05-23 12:32:00,2019-05-23 13:07:00,1
AA,2921,N956UW,DCA,112,178,278,83,2019-05-23,2019-05-23 16:09:00,2019-05-23 11:31:00,2019-05-23 17:32:00,1
AA,476,N664AW,PHX,241,242,39,21,2019-05-24,2019-05-24 12:21:00,2019-05-24 11:42:00,2019-05-24 12:42:00,1
AA,1300,N931AN,ORD,137,140,15,27,2019-05-24,2019-05-24 10:53:00,2019-05-24 10:38:00,2019-05-24 11:20:00,1
AA,1567,N989AU,DFW,147,123,776,19,2019-05-24,2019-05-24 20:56:00,2019-05-24 08:00:00,2019-05-24 21:15:00,1
AA,1574,N929AN,ORD,142,153,84,25,2019-05-24,2019-05-24 08:52:00,2019-05-24 07:28:00,2019-05-24 09:17:00,1
AA,1630,N800NN,DFW,150,146,73,14,2019-05-24,2019-05-24 17:37:00,2019-05-24 16:24:00,2019-05-24 17:51:00,1
AA,1662,N944UW,LGA,141,128,62,18,2019-05-24,2019-05-24 21:06:00,2019-05-24 20:04:00,2019-05-24 21:24:00,1
AA,2099,N917AN,DFW,151,148,29,18,2019-05-24,2019-05-24 20:08:00,2019-05-24 19:39:00,2019-05-24 20:26:00,1
AA,2244,N951UW,LGA,140,164,31,32,2019-05-24,2019-05-24 15:54:00,2019-05-24 15:23:00,2019-05-24 16:26:00,1
AA,2328,N909AM,LAX,304,284,64,18,2019-05-24,2019-05-24 07:59:00,2019-05-24 06:55:00,2019-05-24 08:17:00,1
AA,2778,N998NN,DFW,146,133,108,13,2019-05-24,2019-05-24 11:48:00,2019-05-24 10:00:00,2019-05-24 12:01:00,1
AA,1309,N906NN,DFW,144,128,130,19,2019-05-25,2019-05-25 16:25:00,2019-05-25 14:15:00,2019-05-25 16:44:00,1
AA,1567,N931AM,DFW,147,145,18,17,2019-05-25,2019-05-25 08:18:00,2019-05-25 08:00:00,2019-05-25 08:35:00,1
AA,2737,N987NN,LAX,304,290,18,21,2019-05-25,2019-05-25 10:03:00,2019-05-25 09:45:00,2019-05-25 10:24:00,1
AA,1662,N951UW,LGA,141,147,59,11,2019-05-26,2019-05-26 21:03:00,2019-05-26 20:04:00,2019-05-26 21:14:00,1
AA,1947,N812AW,CLT,88,95,16,24,2019-05-26,2019-05-26 15:30:00,2019-05-26 15:14:00,2019-05-26 15:54:00,1
AA,2737,N145AN,LAX,294,278,19,16,2019-05-26,2019-05-26 11:39:00,2019-05-26 11:20:00,2019-05-26 11:55:00,1
AA,2820,N958UW,PHL,131,118,131,17,2019-05-26,2019-05-26 17:04:00,2019-05-26 14:53:00,2019-05-26 17:21:00,1
AA,835,N830AW,LGA,131,121,15,14,2019-05-27,2019-05-27 06:47:00,2019-05-27 06:32:00,2019-05-27 07:01:00,1
AA,1662,N955UW,LGA,141,129,15,20,2019-05-27,2019-05-27 20:19:00,2019-05-27 20:04:00,2019-05-27 20:39:00,1
AA,1691,N870NN,ORD,150,155,155,31,2019-05-27,2019-05-27 20:13:00,2019-05-27 17:38:00,2019-05-27 20:44:00,1
AA,1991,N944UW,PHL,141,130,119,14,2019-05-27,2019-05-27 19:47:00,2019-05-27 17:48:00,2019-05-27 20:01:00,1
AA,2244,N953UW,LGA,140,120,24,15,2019-05-27,2019-05-27 15:47:00,2019-05-27 15:23:00,2019-05-27 16:02:00,1
AA,2717,N943NN,MIA,127,115,65,28,2019-05-27,2019-05-27 10:18:00,2019-05-27 09:13:00,2019-05-27 10:46:00,1
AA,309,N953UW,DCA,125,102,17,9,2019-05-28,2019-05-28 17:12:00,2019-05-28 16:55:00,2019-05-28 17:21:00,1
AA,1618,N9013A,MIA,126,105,50,14,2019-05-28,2019-05-28 20:41:00,2019-05-28 19:51:00,2019-05-28 20:55:00,1
AA,1662,N958UW,LGA,141,133,53,11,2019-05-28,2019-05-28 20:57:00,2019-05-28 20:04:00,2019-05-28 21:08:00,1
AA,1691,N838NN,ORD,150,132,57,14,2019-05-28,2019-05-28 18:35:00,2019-05-28 17:38:00,2019-05-28 18:49:00,1
AA,2921,N958UW,DCA,112,120,108,14,2019-05-28,2019-05-28 13:19:00,2019-05-28 11:31:00,2019-05-28 13:33:00,1
AA,242,N958NN,DFW,150,178,178,20,2019-05-29,2019-05-29 21:17:00,2019-05-29 18:19:00,2019-05-29 21:37:00,1
AA,309,N961UW,DCA,125,100,17,15,2019-05-29,2019-05-29 17:12:00,2019-05-29 16:55:00,2019-05-29 17:27:00,1
AA,1309,N951AA,DFW,144,177,96,22,2019-05-29,2019-05-29 15:51:00,2019-05-29 14:15:00,2019-05-29 16:13:00,1
AA,1677,N857NN,CLT,77,64,40,13,2019-05-29,2019-05-29 13:08:00,2019-05-29 12:28:00,2019-05-29 13:21:00,1
AA,1947,N669AW,CLT,88,81,32,22,2019-05-29,2019-05-29 15:51:00,2019-05-29 15:19:00,2019-05-29 16:13:00,1
AA,1991,N950UW,PHL,141,136,98,32,2019-05-29,2019-05-29 19:26:00,2019-05-29 17:48:00,2019-05-29 19:58:00,1
AA,2244,N952UW,LGA,140,223,169,90,2019-05-29,2019-05-29 18:12:00,2019-05-29 15:23:00,2019-05-29 19:42:00,1
AA,440,N767UW,PHX,254,258,65,13,2019-05-30,2019-05-30 19:05:00,2019-05-30 18:00:00,2019-05-30 19:18:00,1
AA,603,N950UW,PHL,131,172,39,23,2019-05-30,2019-05-30 15:33:00,2019-05-30 14:54:00,2019-05-30 15:56:00,1
AA,1177,N9002U,MIA,118,118,36,25,2019-05-30,2019-05-30 07:29:00,2019-05-30 06:53:00,2019-05-30 07:54:00,1
AA,1574,N886NN,ORD,142,121,18,23,2019-05-30,2019-05-30 07:46:00,2019-05-30 07:28:00,2019-05-30 08:09:00,1
AA,1630,N987AM,DFW,150,141,107,19,2019-05-30,2019-05-30 18:11:00,2019-05-30 16:24:00,2019-05-30 18:30:00,1
AA,1662,N965UW,LGA,141,136,244,24,2019-05-30,2019-05-30 00:08:00,2019-05-30 20:04:00,2019-05-30 00:32:00,1
AA,1980,N947UW,PHL,125,114,21,14,2019-05-30,2019-05-30 11:37:00,2019-05-30 11:16:00,2019-05-30 11:51:00,1
AA,1991,N952UW,PHL,141,133,67,19,2019-05-30,2019-05-30 18:55:00,2019-05-30 17:48:00,2019-05-30 19:14:00,1
AA,1662,N958UW,LGA,141,135,21,16,2019-05-31,2019-05-31 20:25:00,2019-05-31 20:04:00,2019-05-31 20:41:00,1
AA,2344,N8009T,MIA,120,100,33,15,2019-05-31,2019-05-31 08:03:00,2019-05-31 07:30:00,2019-05-31 08:18:00,1
AA,1309,N932AN,DFW,144,128,24,13,2019-01-06,2019-01-06 14:39:00,2019-01-06 14:15:00,2019-01-06 14:52:00,1
AA,1907,N660AW,PHL,124,119,162,20,2019-01-06,2019-01-06 10:16:00,2019-01-06 07:34:00,2019-01-06 10:36:00,1
AA,1991,N822AW,PHL,140,140,15,31,2019-01-06,2019-01-06 18:03:00,2019-01-06 17:48:00,2019-01-06 18:34:00,1
AA,2099,N886NN,DFW,151,165,162,37,2019-01-06,2019-01-06 22:21:00,2019-01-06 19:39:00,2019-01-06 22:58:00,1
AA,2552,N701UW,MIA,128,125,60,16,2019-01-06,2019-01-06 19:27:00,2019-01-06 18:27:00,2019-01-06 19:43:00,1
AA,2863,N124US,CLT,78,74,22,21,2019-01-06,2019-01-06 14:29:00,2019-01-06 14:07:00,2019-01-06 14:50:00,1
AA,309,N954UW,DCA,125,136,46,19,2019-02-06,2019-02-06 17:41:00,2019-02-06 16:55:00,2019-02-06 18:00:00,1
AA,738,N996NN,DFW,140,130,102,21,2019-02-06,2019-02-06 14:22:00,2019-02-06 12:40:00,2019-02-06 14:43:00,1
AA,1309,N851NN,DFW,144,140,60,21,2019-02-06,2019-02-06 15:15:00,2019-02-06 14:15:00,2019-02-06 15:36:00,1
AA,1662,N949UW,LGA,141,144,889,33,2019-02-06,2019-02-06 10:53:00,2019-02-06 20:04:00,2019-02-06 11:26:00,1
AA,1907,N667AW,PHL,124,127,394,21,2019-02-06,2019-02-06 14:08:00,2019-02-06 07:34:00,2019-02-06 14:29:00,1
AA,1947,N769US,CLT,88,98,101,48,2019-02-06,2019-02-06 16:55:00,2019-02-06 15:14:00,2019-02-06 17:43:00,1
AA,1991,N946UW,PHL,141,160,39,58,2019-02-06,2019-02-06 18:27:00,2019-02-06 17:48:00,2019-02-06 19:25:00,1
AA,2244,N956UW,LGA,140,132,80,20,2019-02-06,2019-02-06 16:43:00,2019-02-06 15:23:00,2019-02-06 17:03:00,1
AA,2717,N992AN,MIA,127,114,42,27,2019-02-06,2019-02-06 09:55:00,2019-02-06 09:13:00,2019-02-06 10:22:00,1
AA,2737,N152AA,LAX,294,289,162,21,2019-02-06,2019-02-06 14:02:00,2019-02-06 11:20:00,2019-02-06 14:23:00,1
AA,2778,N984NN,DFW,146,140,24,16,2019-02-06,2019-02-06 10:24:00,2019-02-06 10:00:00,2019-02-06 10:40:00,1
AA,799,N804AW,CLT,85,87,37,34,2019-03-06,2019-03-06 09:08:00,2019-03-06 08:31:00,2019-03-06 09:42:00,1
AA,1618,N9008U,MIA,126,99,123,15,2019-03-06,2019-03-06 21:54:00,2019-03-06 19:51:00,2019-03-06 22:09:00,1
AA,1677,N842NN,CLT,77,58,54,15,2019-03-06,2019-03-06 13:22:00,2019-03-06 12:28:00,2019-03-06 13:37:00,1
AA,2552,N9016,MIA,128,110,41,22,2019-03-06,2019-03-06 19:08:00,2019-03-06 18:27:00,2019-03-06 19:30:00,1
AA,799,N746UW,CLT,85,79,25,27,2019-04-06,2019-04-06 08:56:00,2019-04-06 08:31:00,2019-04-06 09:23:00,1
AA,1309,N909AN,DFW,144,133,26,16,2019-04-06,2019-04-06 14:41:00,2019-04-06 14:15:00,2019-04-06 14:57:00,1
AA,2099,N940NN,DFW,151,128,58,12,2019-04-06,2019-04-06 20:37:00,2019-04-06 19:39:00,2019-04-06 20:49:00,1
AA,2344,N8001N,MIA,120,94,37,12,2019-04-06,2019-04-06 08:07:00,2019-04-06 07:30:00,2019-04-06 08:19:00,1
AA,2737,N909AM,LAX,294,273,71,12,2019-04-06,2019-04-06 12:31:00,2019-04-06 11:20:00,2019-04-06 12:43:00,1
AA,242,N949AN,DFW,150,135,55,17,2019-05-06,2019-05-06 19:14:00,2019-05-06 18:19:00,2019-05-06 19:31:00,1
AA,309,N949UW,DCA,125,113,120,29,2019-05-06,2019-05-06 18:55:00,2019-05-06 16:55:00,2019-05-06 19:24:00,1
AA,1309,N973NN,DFW,144,157,40,25,2019-05-06,2019-05-06 14:55:00,2019-05-06 14:15:00,2019-05-06 15:20:00,1
AA,1630,N993AN,DFW,150,144,59,20,2019-05-06,2019-05-06 17:23:00,2019-05-06 16:24:00,2019-05-06 17:43:00,1
AA,1691,N876NN,ORD,150,152,208,25,2019-05-06,2019-05-06 21:06:00,2019-05-06 17:38:00,2019-05-06 21:31:00,1
AA,2099,N944NN,DFW,151,152,57,19,2019-05-06,2019-05-06 20:36:00,2019-05-06 19:39:00,2019-05-06 20:55:00,1
AA,309,N963UW,DCA,124,97,17,11,2019-06-06,2019-06-06 17:13:00,2019-06-06 16:56:00,2019-06-06 17:24:00,1
AA,476,N662AW,PHX,234,222,22,15,2019-06-06,2019-06-06 12:04:00,2019-06-06 11:42:00,2019-06-06 12:19:00,1
AA,649,N957AN,DFW,147,137,189,17,2019-06-06,2019-06-06 23:04:00,2019-06-06 19:55:00,2019-06-06 23:21:00,1
AA,1259,N934AN,MIA,121,123,683,20,2019-06-06,2019-06-06 19:53:00,2019-06-06 08:30:00,2019-06-06 20:13:00,1
AA,1643,N887NN,CLT,75,77,20,23,2019-06-06,2019-06-06 12:41:00,2019-06-06 12:21:00,2019-06-06 13:04:00,1
AA,1866,N963UW,DCA,111,102,48,17,2019-06-06,2019-06-06 12:20:00,2019-06-06 11:32:00,2019-06-06 12:37:00,1
AA,333,N889NN,DFW,148,128,16,16,2019-07-06,2019-07-06 18:36:00,2019-07-06 18:20:00,2019-07-06 18:52:00,1
AA,877,N119US,CLT,92,96,27,34,2019-07-06,2019-07-06 15:41:00,2019-07-06 15:14:00,2019-07-06 16:15:00,1
AA,885,N913AN,ORD,153,160,20,28,2019-07-06,2019-07-06 17:58:00,2019-07-06 17:38:00,2019-07-06 18:26:00,1
AA,1618,N9004F,MIA,129,117,35,26,2019-07-06,2019-07-06 20:26:00,2019-07-06 19:51:00,2019-07-06 20:52:00,1
AA,2552,N9018E,MIA,131,137,62,25,2019-07-06,2019-07-06 19:29:00,2019-07-06 18:27:00,2019-07-06 19:54:00,1
AA,2717,N9017P,MIA,126,118,48,30,2019-07-06,2019-07-06 10:02:00,2019-07-06 09:14:00,2019-07-06 10:32:00,1
AA,333,N826AW,DFW,148,147,23,40,2019-08-06,2019-08-06 18:43:00,2019-08-06 18:20:00,2019-08-06 19:23:00,1
AA,476,N659AW,PHX,234,229,88,15,2019-08-06,2019-08-06 13:10:00,2019-08-06 11:42:00,2019-08-06 13:25:00,1
AA,649,N903NN,DFW,147,128,102,21,2019-08-06,2019-08-06 21:37:00,2019-08-06 19:55:00,2019-08-06 21:58:00,1
AA,738,N801NN,DFW,139,139,336,22,2019-08-06,2019-08-06 18:01:00,2019-08-06 12:25:00,2019-08-06 18:23:00,1
AA,1309,N963NN,DFW,140,146,78,31,2019-08-06,2019-08-06 15:43:00,2019-08-06 14:25:00,2019-08-06 16:14:00,1
AA,1409,N880NN,LAX,287,291,25,36,2019-08-06,2019-08-06 19:02:00,2019-08-06 18:37:00,2019-08-06 19:38:00,1
AA,1630,N840AW,DFW,147,137,16,21,2019-08-06,2019-08-06 16:40:00,2019-08-06 16:24:00,2019-08-06 17:01:00,1
AA,1696,N944UW,PHL,134,129,72,30,2019-08-06,2019-08-06 16:07:00,2019-08-06 14:55:00,2019-08-06 16:37:00,1
AA,1991,N725UW,PHL,143,136,32,29,2019-08-06,2019-08-06 18:20:00,2019-08-06 17:48:00,2019-08-06 18:49:00,1
AA,2039,N953AN,PHL,127,114,68,13,2019-08-06,2019-08-06 13:25:00,2019-08-06 12:17:00,2019-08-06 13:38:00,1
AA,2269,N749US,ORD,153,143,40,37,2019-08-06,2019-08-06 18:18:00,2019-08-06 17:38:00,2019-08-06 18:55:00,1
AA,2539,N954UW,DCA,115,109,81,19,2019-08-06,2019-08-06 16:11:00,2019-08-06 14:50:00,2019-08-06 16:30:00,1
AA,2552,N837NN,MIA,131,123,108,23,2019-08-06,2019-08-06 20:22:00,2019-08-06 18:34:00,2019-08-06 20:45:00,1
AA,2717,N4032T,MIA,126,119,36,20,2019-08-06,2019-08-06 09:50:00,2019-08-06 09:14:00,2019-08-06 10:10:00,1
AA,476,N111US,PHX,234,240,117,14,2019-09-06,2019-09-06 13:39:00,2019-09-06 11:42:00,2019-09-06 13:53:00,1
AA,1151,N865NN,MIA,116,113,51,14,2019-09-06,2019-09-06 06:21:00,2019-09-06 05:30:00,2019-09-06 06:35:00,1
AA,1309,N933NN,DFW,140,201,168,43,2019-09-06,2019-09-06 17:13:00,2019-09-06 14:25:00,2019-09-06 17:56:00,1
AA,1409,N876NN,LAX,287,282,22,25,2019-09-06,2019-09-06 18:59:00,2019-09-06 18:37:00,2019-09-06 19:24:00,1
AA,2328,N127AA,LAX,290,323,31,23,2019-09-06,2019-09-06 07:31:00,2019-09-06 07:00:00,2019-09-06 07:54:00,1
AA,2552,N3014R,MIA,131,115,23,10,2019-09-06,2019-09-06 18:50:00,2019-09-06 18:27:00,2019-09-06 19:00:00,1
AA,2619,N967AN,DFW,142,0,202,20,2019-09-06,2019-09-06 12:31:00,2019-09-06 09:09:00,2019-09-06 12:51:00,1
AA,309,N959UW,DCA,124,98,60,14,2019-10-06,2019-10-06 17:56:00,2019-10-06 16:56:00,2019-10-06 18:10:00,1
AA,333,N924NN,DFW,148,146,16,18,2019-10-06,2019-10-06 18:36:00,2019-10-06 18:20:00,2019-10-06 18:54:00,1
AA,877,N125UW,CLT,92,76,19,17,2019-10-06,2019-10-06 15:33:00,2019-10-06 15:14:00,2019-10-06 15:50:00,1
AA,885,N952NN,ORD,153,178,17,52,2019-10-06,2019-10-06 17:55:00,2019-10-06 17:38:00,2019-10-06 18:47:00,1
AA,1151,N800NN,MIA,116,132,20,15,2019-10-06,2019-10-06 05:50:00,2019-10-06 05:30:00,2019-10-06 06:05:00,1
AA,1866,N954UW,DCA,111,115,159,32,2019-10-06,2019-10-06 14:11:00,2019-10-06 11:32:00,2019-10-06 14:43:00,1
AA,2717,N9025B,MIA,126,113,76,15,2019-10-06,2019-10-06 10:30:00,2019-10-06 09:14:00,2019-10-06 10:45:00,1
AA,2733,N958UW,LGA,142,135,191,17,2019-10-06,2019-10-06 18:31:00,2019-10-06 15:20:00,2019-10-06 18:48:00,1
AA,799,N742PS,CLT,92,74,35,27,2019-11-06,2019-11-06 09:06:00,2019-11-06 08:31:00,2019-11-06 09:33:00,1
AA,885,N966NN,ORD,153,138,21,25,2019-11-06,2019-11-06 17:59:00,2019-11-06 17:38:00,2019-11-06 18:24:00,1
AA,1309,N926AN,DFW,140,132,38,11,2019-11-06,2019-11-06 15:03:00,2019-11-06 14:25:00,2019-11-06 15:14:00,1
AA,1409,N200NV,LAX,287,287,28,33,2019-11-06,2019-11-06 19:05:00,2019-11-06 18:37:00,2019-11-06 19:38:00,1
AA,1574,N994NN,ORD,147,125,42,22,2019-11-06,2019-11-06 08:10:00,2019-11-06 07:28:00,2019-11-06 08:32:00,1
AA,1618,N4032T,MIA,129,112,99,20,2019-11-06,2019-11-06 21:30:00,2019-11-06 19:51:00,2019-11-06 21:50:00,1
AA,1630,N817NN,DFW,147,147,30,16,2019-11-06,2019-11-06 16:54:00,2019-11-06 16:24:00,2019-11-06 17:10:00,1
AA,1907,N664AW,PHL,125,111,153,18,2019-11-06,2019-11-06 10:07:00,2019-11-06 07:34:00,2019-11-06 10:25:00,1
AA,1994,N702UW,CLT,76,69,18,18,2019-11-06,2019-11-06 05:34:00,2019-11-06 05:16:00,2019-11-06 05:52:00,1
AA,2552,N9016,MIA,131,128,34,24,2019-11-06,2019-11-06 19:01:00,2019-11-06 18:27:00,2019-11-06 19:25:00,1
AA,2737,N118NN,LAX,278,275,38,13,2019-11-06,2019-11-06 11:59:00,2019-11-06 11:21:00,2019-11-06 12:12:00,1
AA,738,N910NN,DFW,139,135,36,14,2019-12-06,2019-12-06 13:01:00,2019-12-06 12:25:00,2019-12-06 13:15:00,1
AA,835,N744P,LGA,133,111,22,14,2019-12-06,2019-12-06 06:52:00,2019-12-06 06:30:00,2019-12-06 07:06:00,1
AA,1567,N903AA,DFW,143,141,16,23,2019-12-06,2019-12-06 08:16:00,2019-12-06 08:00:00,2019-12-06 08:39:00,1
AA,1618,N9012,MIA,129,126,94,27,2019-12-06,2019-12-06 21:25:00,2019-12-06 19:51:00,2019-12-06 21:52:00,1
AA,1643,N917NN,CLT,75,61,21,12,2019-12-06,2019-12-06 12:42:00,2019-12-06 12:21:00,2019-12-06 12:54:00,1
AA,1662,N967UW,LGA,143,194,99,19,2019-12-06,2019-12-06 21:41:00,2019-12-06 20:02:00,2019-12-06 22:00:00,1
AA,1980,N998NN,ORD,136,120,176,22,2019-12-06,2019-12-06 08:56:00,2019-12-06 06:00:00,2019-12-06 09:18:00,1
AA,2552,N3014R,MIA,131,113,35,18,2019-12-06,2019-12-06 19:02:00,2019-12-06 18:27:00,2019-12-06 19:20:00,1
AA,2889,N983AN,ORD,145,107,19,12,2019-12-06,2019-12-06 15:46:00,2019-12-06 15:27:00,2019-12-06 15:58:00,1
AA,603,N950UW,PHL,134,118,20,25,2019-06-13,2019-06-13 15:15:00,2019-06-13 14:55:00,2019-06-13 15:40:00,1
AA,1662,N954UW,LGA,143,136,40,28,2019-06-13,2019-06-13 20:42:00,2019-06-13 20:02:00,2019-06-13 21:10:00,1
AA,2552,N90024,MIA,131,129,43,17,2019-06-13,2019-06-13 19:10:00,2019-06-13 18:27:00,2019-06-13 19:27:00,1
